,MONTH,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 21
311429,1,2020-01-10,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1645,-3.0,0.0,1805,1750.0,-15.0,0.0,0.0,,,,,,,
311430,1,2020-01-10,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1000,5.0,5.0,1125,1112.0,-13.0,0.0,0.0,,,,,,,
311431,1,2020-01-10,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",620,-8.0,0.0,755,720.0,-35.0,0.0,0.0,,,,,,,
311432,1,2020-01-10,WN,CLE,"Cleveland, OH",DEN,"Denver, CO",1050,-2.0,0.0,1220,1208.0,-12.0,0.0,0.0,,,,,,,
311433,1,2020-01-10,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1555,11.0,11.0,1620,1614.0,-6.0,0.0,0.0,,,,,,,
311434,1,2020-01-10,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",605,-3.0,0.0,640,623.0,-17.0,0.0,0.0,,,,,,,
311435,1,2020-01-10,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1115,-5.0,0.0,1140,1142.0,2.0,2.0,0.0,,,,,,,
311436,1,2020-01-10,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1855,-4.0,0.0,1915,1902.0,-13.0,0.0,0.0,,,,,,,
311437,1,2020-01-10,WN,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",715,-5.0,0.0,750,719.0,-31.0,0.0,0.0,,,,,,,
311438,1,2020-01-10,WN,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",1410,-7.0,0.0,1440,1419.0,-21.0,0.0,0.0,,,,,,,
311439,1,2020-01-10,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",935,-1.0,0.0,1025,1007.0,-18.0,0.0,0.0,,,,,,,
311440,1,2020-01-10,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",1920,-7.0,0.0,2000,1953.0,-7.0,0.0,0.0,,,,,,,
311441,1,2020-01-10,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",1215,-4.0,0.0,1300,1250.0,-10.0,0.0,0.0,,,,,,,
311759,1,2020-01-10,WN,DEN,"Denver, CO",CLE,"Cleveland, OH",1815,179.0,179.0,2300,158.0,178.0,178.0,0.0,,8.0,0.0,0.0,0.0,170.0,
312868,1,2020-01-10,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1350,5.0,5.0,1600,1601.0,1.0,1.0,0.0,,,,,,,
312869,1,2020-01-10,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",800,0.0,0.0,1015,1011.0,-4.0,0.0,0.0,,,,,,,
312870,1,2020-01-10,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1625,-1.0,0.0,1840,1830.0,-10.0,0.0,0.0,,,,,,,
312871,1,2020-01-10,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",2225,-8.0,0.0,45,23.0,-22.0,0.0,0.0,,,,,,,
313050,1,2020-01-10,WN,MKE,"Milwaukee, WI",CLE,"Cleveland, OH",655,-8.0,0.0,920,851.0,-29.0,0.0,0.0,,,,,,,
314228,1,2020-01-10,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1235,-3.0,0.0,1505,1455.0,-10.0,0.0,0.0,,,,,,,
314229,1,2020-01-10,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1850,1.0,1.0,2125,2114.0,-11.0,0.0,0.0,,,,,,,
314230,1,2020-01-10,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",910,-7.0,0.0,1140,1127.0,-13.0,0.0,0.0,,,,,,,
314451,1,2020-01-11,WN,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1130,-2.0,0.0,1320,1302.0,-18.0,0.0,0.0,,,,,,,
314598,1,2020-01-11,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",1035,30.0,30.0,1300,1322.0,22.0,22.0,0.0,,0.0,0.0,0.0,0.0,22.0,
314599,1,2020-01-11,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",1805,9.0,9.0,2035,2031.0,-4.0,0.0,0.0,,,,,,,
314776,1,2020-01-11,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",1800,-3.0,0.0,1925,1909.0,-16.0,0.0,0.0,,,,,,,
314777,1,2020-01-11,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",830,0.0,0.0,955,945.0,-10.0,0.0,0.0,,,,,,,
314889,1,2020-01-11,WN,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1410,20.0,20.0,1615,1622.0,7.0,7.0,0.0,,,,,,,
314890,1,2020-01-11,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",1415,25.0,25.0,1505,1508.0,3.0,3.0,0.0,,,,,,,
314891,1,2020-01-11,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",650,-2.0,0.0,740,720.0,-20.0,0.0,0.0,,,,,,,
314892,1,2020-01-11,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1615,0.0,0.0,1735,1720.0,-15.0,0.0,0.0,,,,,,,
314893,1,2020-01-11,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",605,-6.0,0.0,730,659.0,-31.0,0.0,0.0,,,,,,,
314894,1,2020-01-11,WN,CLE,"Cleveland, OH",DEN,"Denver, CO",1035,0.0,0.0,1205,1141.0,-24.0,0.0,0.0,,,,,,,
314895,1,2020-01-11,WN,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1525,-6.0,0.0,1825,1832.0,7.0,7.0,0.0,,,,,,,
314896,1,2020-01-11,WN,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",1510,5.0,5.0,1705,1657.0,-8.0,0.0,0.0,,,,,,,
314897,1,2020-01-11,WN,CLE,"Cleveland, OH",MCO,"Orlando, FL",625,-1.0,0.0,910,847.0,-23.0,0.0,0.0,,,,,,,
314898,1,2020-01-11,WN,CLE,"Cleveland, OH",MCO,"Orlando, FL",1635,3.0,3.0,1915,1915.0,0.0,0.0,0.0,,,,,,,
314899,1,2020-01-11,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",645,-4.0,0.0,720,654.0,-26.0,0.0,0.0,,,,,,,
314900,1,2020-01-11,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1545,13.0,13.0,1615,1611.0,-4.0,0.0,0.0,,,,,,,
314901,1,2020-01-11,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1305,,,1330,,,,1.0,B,,,,,,
314902,1,2020-01-11,WN,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",1350,25.0,25.0,1640,1634.0,-6.0,0.0,0.0,,,,,,,
314903,1,2020-01-11,WN,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",615,-6.0,0.0,915,850.0,-25.0,0.0,0.0,,,,,,,
314904,1,2020-01-11,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",1225,-3.0,0.0,1310,1247.0,-23.0,0.0,0.0,,,,,,,
314905,1,2020-01-11,WN,CLE,"Cleveland, OH",TPA,"Tampa, FL",540,-4.0,0.0,825,804.0,-21.0,0.0,0.0,,,,,,,
315157,1,2020-01-11,WN,DEN,"Denver, CO",CLE,"Cleveland, OH",1055,4.0,4.0,1540,1537.0,-3.0,0.0,0.0,,,,,,,
315329,1,2020-01-11,WN,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",930,-1.0,0.0,1220,1208.0,-12.0,0.0,0.0,,,,,,,
315465,1,2020-01-16,WN,MKE,"Milwaukee, WI",CLE,"Cleveland, OH",655,-4.0,0.0,920,855.0,-25.0,0.0,0.0,,,,,,,
316645,1,2020-01-16,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1235,0.0,0.0,1505,1458.0,-7.0,0.0,0.0,,,,,,,
316646,1,2020-01-16,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1850,12.0,12.0,2125,2126.0,1.0,1.0,0.0,,,,,,,
316647,1,2020-01-16,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",910,-6.0,0.0,1140,1128.0,-12.0,0.0,0.0,,,,,,,
316887,1,2020-01-17,WN,ATL,"Atlanta, GA",CLE,"Cleveland, OH",850,-7.0,0.0,1035,1014.0,-21.0,0.0,0.0,,,,,,,
316888,1,2020-01-17,WN,ATL,"Atlanta, GA",CLE,"Cleveland, OH",2000,13.0,13.0,2145,2142.0,-3.0,0.0,0.0,,,,,,,
317096,1,2020-01-17,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",1245,1.0,1.0,1510,1502.0,-8.0,0.0,0.0,,,,,,,
317097,1,2020-01-17,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",2020,,,2245,,,,1.0,B,,,,,,
317341,1,2020-01-17,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",2140,26.0,26.0,2305,2316.0,11.0,11.0,0.0,,,,,,,
317342,1,2020-01-17,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",1210,7.0,7.0,1330,1326.0,-4.0,0.0,0.0,,,,,,,
317343,1,2020-01-17,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",1650,,,1815,,,,1.0,B,,,,,,
317487,1,2020-01-17,WN,CLE,"Cleveland, OH",ATL,"Atlanta, GA",800,-3.0,0.0,1005,938.0,-27.0,0.0,0.0,,,,,,,
317488,1,2020-01-17,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",1550,19.0,19.0,1635,1636.0,1.0,1.0,0.0,,,,,,,
317489,1,2020-01-17,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",700,3.0,3.0,750,744.0,-6.0,0.0,0.0,,,,,,,
317490,1,2020-01-17,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1645,3.0,3.0,1805,1752.0,-13.0,0.0,0.0,,,,,,,
317491,1,2020-01-17,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1000,-6.0,0.0,1125,1100.0,-25.0,0.0,0.0,,,,,,,
317492,1,2020-01-17,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",620,-4.0,0.0,755,726.0,-29.0,0.0,0.0,,,,,,,
317493,1,2020-01-17,WN,CLE,"Cleveland, OH",DEN,"Denver, CO",1050,-5.0,0.0,1220,1231.0,11.0,11.0,0.0,,,,,,,
317494,1,2020-01-17,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1555,,,1620,,,,1.0,B,,,,,,
317495,1,2020-01-17,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",605,-2.0,0.0,640,613.0,-27.0,0.0,0.0,,,,,,,
317496,1,2020-01-17,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1115,1.0,1.0,1140,1123.0,-17.0,0.0,0.0,,,,,,,
317497,1,2020-01-17,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1855,,,1915,,,,1.0,B,,,,,,
317498,1,2020-01-17,WN,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",715,-6.0,0.0,750,741.0,-9.0,0.0,0.0,,,,,,,
317499,1,2020-01-17,WN,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",1410,0.0,0.0,1440,1431.0,-9.0,0.0,0.0,,,,,,,
317500,1,2020-01-17,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",935,-6.0,0.0,1025,1013.0,-12.0,0.0,0.0,,,,,,,
317501,1,2020-01-17,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",1920,,,2000,,,,1.0,B,,,,,,
317502,1,2020-01-17,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",1215,-3.0,0.0,1300,1251.0,-9.0,0.0,0.0,,,,,,,
317821,1,2020-01-17,WN,DEN,"Denver, CO",CLE,"Cleveland, OH",1815,47.0,47.0,2300,2332.0,32.0,32.0,0.0,,0.0,0.0,0.0,0.0,32.0,
318508,1,2020-01-30,WN,ATL,"Atlanta, GA",CLE,"Cleveland, OH",850,-4.0,0.0,1035,1017.0,-18.0,0.0,0.0,,,,,,,
318509,1,2020-01-30,WN,ATL,"Atlanta, GA",CLE,"Cleveland, OH",2000,-5.0,0.0,2145,2134.0,-11.0,0.0,0.0,,,,,,,
318716,1,2020-01-30,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",1245,-9.0,0.0,1510,1453.0,-17.0,0.0,0.0,,,,,,,
318717,1,2020-01-30,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",2020,5.0,5.0,2245,2245.0,0.0,0.0,0.0,,,,,,,
318958,1,2020-01-30,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",2140,26.0,26.0,2305,2314.0,9.0,9.0,0.0,,,,,,,
318959,1,2020-01-30,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",1210,-5.0,0.0,1330,1313.0,-17.0,0.0,0.0,,,,,,,
318960,1,2020-01-30,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",1650,-4.0,0.0,1815,1758.0,-17.0,0.0,0.0,,,,,,,
319105,1,2020-01-30,WN,CLE,"Cleveland, OH",ATL,"Atlanta, GA",800,-2.0,0.0,1005,946.0,-19.0,0.0,0.0,,,,,,,
319106,1,2020-01-30,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",1550,-3.0,0.0,1635,1616.0,-19.0,0.0,0.0,,,,,,,
319107,1,2020-01-30,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",700,0.0,0.0,750,726.0,-24.0,0.0,0.0,,,,,,,
319108,1,2020-01-30,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1645,-4.0,0.0,1805,1744.0,-21.0,0.0,0.0,,,,,,,
319109,1,2020-01-30,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1000,2.0,2.0,1125,1112.0,-13.0,0.0,0.0,,,,,,,
319110,1,2020-01-30,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",620,-1.0,0.0,755,733.0,-22.0,0.0,0.0,,,,,,,
319111,1,2020-01-30,WN,CLE,"Cleveland, OH",DEN,"Denver, CO",1050,-6.0,0.0,1220,1141.0,-39.0,0.0,0.0,,,,,,,
319112,1,2020-01-30,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1555,5.0,5.0,1620,1607.0,-13.0,0.0,0.0,,,,,,,
319113,1,2020-01-30,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",605,-6.0,0.0,640,612.0,-28.0,0.0,0.0,,,,,,,
319114,1,2020-01-30,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1115,-5.0,0.0,1140,1116.0,-24.0,0.0,0.0,,,,,,,
319115,1,2020-01-30,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1855,-8.0,0.0,1915,1853.0,-22.0,0.0,0.0,,,,,,,
319116,1,2020-01-30,WN,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",715,-6.0,0.0,750,723.0,-27.0,0.0,0.0,,,,,,,
319117,1,2020-01-30,WN,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",1410,-5.0,0.0,1440,1416.0,-24.0,0.0,0.0,,,,,,,
319118,1,2020-01-30,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",935,-6.0,0.0,1025,958.0,-27.0,0.0,0.0,,,,,,,
319119,1,2020-01-30,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",1920,-5.0,0.0,2000,1942.0,-18.0,0.0,0.0,,,,,,,
319120,1,2020-01-30,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",1215,-3.0,0.0,1300,1238.0,-22.0,0.0,0.0,,,,,,,
319438,1,2020-01-30,WN,DEN,"Denver, CO",CLE,"Cleveland, OH",1815,6.0,6.0,2300,2339.0,39.0,39.0,0.0,,6.0,0.0,33.0,0.0,0.0,
319949,1,2020-01-23,G4,CLE,"Cleveland, OH",SRQ,"Sarasota/Bradenton, FL",2050,0.0,0.0,2312,2324.0,12.0,12.0,0.0,,,,,,,
319988,1,2020-01-02,G4,SAV,"Savannah, GA",CLE,"Cleveland, OH",1257,17.0,17.0,1446,1503.0,17.0,17.0,0.0,,0.0,0.0,0.0,0.0,17.0,
320020,1,2020-01-19,G4,SAV,"Savannah, GA",CLE,"Cleveland, OH",1159,304.0,304.0,1348,1851.0,303.0,303.0,0.0,,302.0,0.0,0.0,0.0,1.0,
320186,1,2020-01-23,G4,SRQ,"Sarasota/Bradenton, FL",CLE,"Cleveland, OH",1740,4.0,4.0,2000,2008.0,8.0,8.0,0.0,,,,,,,
320618,1,2020-01-02,G4,CLE,"Cleveland, OH",SRQ,"Sarasota/Bradenton, FL",2159,214.0,214.0,21,408.0,227.0,227.0,0.0,,214.0,0.0,13.0,0.0,0.0,
320928,1,2020-01-19,G4,SRQ,"Sarasota/Bradenton, FL",CLE,"Cleveland, OH",1740,10.0,10.0,2000,2025.0,25.0,25.0,0.0,,0.0,0.0,15.0,0.0,10.0,
321095,1,2020-01-03,G4,CLE,"Cleveland, OH",PIE,"St. Petersburg, FL",1009,-11.0,0.0,1237,1227.0,-10.0,0.0,0.0,,,,,,,
321136,1,2020-01-26,G4,CLE,"Cleveland, OH",SRQ,"Sarasota/Bradenton, FL",2050,-6.0,0.0,2312,2323.0,11.0,11.0,0.0,,,,,,,
321198,1,2020-01-09,G4,CLE,"Cleveland, OH",SRQ,"Sarasota/Bradenton, FL",2050,-18.0,0.0,2312,2301.0,-11.0,0.0,0.0,,,,,,,
321286,1,2020-01-16,G4,SRQ,"Sarasota/Bradenton, FL",CLE,"Cleveland, OH",1740,-11.0,0.0,2000,2007.0,7.0,7.0,0.0,,,,,,,
321300,1,2020-01-23,G4,SAV,"Savannah, GA",CLE,"Cleveland, OH",1159,58.0,58.0,1348,1440.0,52.0,52.0,0.0,,0.0,0.0,0.0,0.0,52.0,
321341,1,2020-01-09,G4,CLE,"Cleveland, OH",SAV,"Savannah, GA",1438,-4.0,0.0,1630,1617.0,-13.0,0.0,0.0,,,,,,,
321536,1,2020-01-09,G4,SRQ,"Sarasota/Bradenton, FL",CLE,"Cleveland, OH",1740,-14.0,0.0,2000,1944.0,-16.0,0.0,0.0,,,,,,,
321793,1,2020-01-02,G4,CLE,"Cleveland, OH",SAV,"Savannah, GA",1536,9.0,9.0,1726,1731.0,5.0,5.0,0.0,,,,,,,
321811,1,2020-01-02,G4,CLE,"Cleveland, OH",PGD,"Punta Gorda, FL",1422,-3.0,0.0,1653,1652.0,-1.0,0.0,0.0,,,,,,,
321930,1,2020-01-30,G4,SRQ,"Sarasota/Bradenton, FL",CLE,"Cleveland, OH",1740,33.0,33.0,2000,2031.0,31.0,31.0,0.0,,0.0,0.0,0.0,0.0,31.0,
322089,1,2020-01-12,G4,SRQ,"Sarasota/Bradenton, FL",CLE,"Cleveland, OH",1740,-3.0,0.0,2000,1959.0,-1.0,0.0,0.0,,,,,,,
322301,1,2020-01-05,G4,SAV,"Savannah, GA",CLE,"Cleveland, OH",1257,-2.0,0.0,1446,1446.0,0.0,0.0,0.0,,,,,,,
322408,1,2020-01-16,G4,CLE,"Cleveland, OH",SAV,"Savannah, GA",1438,4.0,4.0,1630,1639.0,9.0,9.0,0.0,,,,,,,
322487,1,2020-01-30,G4,CLE,"Cleveland, OH",SRQ,"Sarasota/Bradenton, FL",2050,23.0,23.0,2312,2341.0,29.0,29.0,0.0,,0.0,0.0,6.0,0.0,23.0,
322648,1,2020-01-16,G4,CLE,"Cleveland, OH",SRQ,"Sarasota/Bradenton, FL",2050,21.0,21.0,2312,2356.0,44.0,44.0,0.0,,0.0,14.0,23.0,0.0,7.0,
322756,1,2020-01-26,G4,SRQ,"Sarasota/Bradenton, FL",CLE,"Cleveland, OH",1740,-2.0,0.0,2000,2004.0,4.0,4.0,0.0,,,,,,,
322850,1,2020-01-03,G4,PIE,"St. Petersburg, FL",CLE,"Cleveland, OH",700,-8.0,0.0,919,902.0,-17.0,0.0,0.0,,,,,,,
322898,1,2020-01-30,G4,CLE,"Cleveland, OH",SAV,"Savannah, GA",1445,-9.0,0.0,1634,1623.0,-11.0,0.0,0.0,,,,,,,
322967,1,2020-01-05,G4,PGD,"Punta Gorda, FL",CLE,"Cleveland, OH",1103,-15.0,0.0,1332,1319.0,-13.0,0.0,0.0,,,,,,,
322984,1,2020-01-09,G4,SAV,"Savannah, GA",CLE,"Cleveland, OH",1159,0.0,0.0,1348,1347.0,-1.0,0.0,0.0,,,,,,,
323340,1,2020-01-26,G4,SAV,"Savannah, GA",CLE,"Cleveland, OH",1159,-7.0,0.0,1348,1345.0,-3.0,0.0,0.0,,,,,,,
323518,1,2020-01-02,G4,SRQ,"Sarasota/Bradenton, FL",CLE,"Cleveland, OH",1849,96.0,96.0,2109,2246.0,97.0,97.0,0.0,,96.0,0.0,1.0,0.0,0.0,
323541,1,2020-01-16,G4,SAV,"Savannah, GA",CLE,"Cleveland, OH",1159,14.0,14.0,1348,1403.0,15.0,15.0,0.0,,0.0,0.0,1.0,0.0,14.0,
323603,1,2020-01-12,G4,SAV,"Savannah, GA",CLE,"Cleveland, OH",1159,-7.0,0.0,1348,1330.0,-18.0,0.0,0.0,,,,,,,
324324,1,2020-01-05,G4,CLE,"Cleveland, OH",PGD,"Punta Gorda, FL",1422,-2.0,0.0,1653,1642.0,-11.0,0.0,0.0,,,,,,,
324772,1,2020-01-23,G4,CLE,"Cleveland, OH",SAV,"Savannah, GA",1438,67.0,67.0,1630,1728.0,58.0,58.0,0.0,,15.0,0.0,0.0,0.0,43.0,
325549,1,2020-01-05,G4,CLE,"Cleveland, OH",SAV,"Savannah, GA",1536,10.0,10.0,1726,1726.0,0.0,0.0,0.0,,,,,,,
325568,1,2020-01-05,G4,CLE,"Cleveland, OH",SRQ,"Sarasota/Bradenton, FL",1959,-3.0,0.0,2221,2210.0,-11.0,0.0,0.0,,,,,,,
325635,1,2020-01-06,G4,CLE,"Cleveland, OH",PIE,"St. Petersburg, FL",1019,-7.0,0.0,1247,1232.0,-15.0,0.0,0.0,,,,,,,
325898,1,2020-01-05,G4,SRQ,"Sarasota/Bradenton, FL",CLE,"Cleveland, OH",1649,-9.0,0.0,1909,1902.0,-7.0,0.0,0.0,,,,,,,
326014,1,2020-01-06,G4,PIE,"St. Petersburg, FL",CLE,"Cleveland, OH",710,-8.0,0.0,929,919.0,-10.0,0.0,0.0,,,,,,,
326280,1,2020-01-19,G4,CLE,"Cleveland, OH",SRQ,"Sarasota/Bradenton, FL",2050,20.0,20.0,2312,2353.0,41.0,41.0,0.0,,0.0,0.0,21.0,0.0,20.0,
326486,1,2020-01-30,G4,SAV,"Savannah, GA",CLE,"Cleveland, OH",1159,-6.0,0.0,1355,1345.0,-10.0,0.0,0.0,,,,,,,
326539,1,2020-01-26,G4,CLE,"Cleveland, OH",SAV,"Savannah, GA",1438,-10.0,0.0,1630,1610.0,-20.0,0.0,0.0,,,,,,,
326598,1,2020-01-12,G4,CLE,"Cleveland, OH",SAV,"Savannah, GA",1438,-12.0,0.0,1630,1612.0,-18.0,0.0,0.0,,,,,,,
326863,1,2020-01-12,G4,CLE,"Cleveland, OH",SRQ,"Sarasota/Bradenton, FL",2050,-5.0,0.0,2312,2322.0,10.0,10.0,0.0,,,,,,,
327239,1,2020-01-19,G4,CLE,"Cleveland, OH",SAV,"Savannah, GA",1438,339.0,339.0,1630,2212.0,342.0,342.0,0.0,,36.0,0.0,3.0,0.0,303.0,
327397,1,2020-01-02,G4,PGD,"Punta Gorda, FL",CLE,"Cleveland, OH",1103,-7.0,0.0,1332,1329.0,-3.0,0.0,0.0,,,,,,,
328221,1,2020-01-07,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-13.0,0.0,1556,1520.0,-36.0,0.0,0.0,,,,,,,
328222,1,2020-01-08,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-12.0,0.0,1556,1537.0,-19.0,0.0,0.0,,,,,,,
328223,1,2020-01-09,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-6.0,0.0,1556,1535.0,-21.0,0.0,0.0,,,,,,,
328224,1,2020-01-10,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,150.0,150.0,1556,1818.0,142.0,142.0,0.0,,142.0,0.0,0.0,0.0,0.0,
328225,1,2020-01-11,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,,,1555,,,,1.0,B,,,,,,
328226,1,2020-01-12,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,10.0,10.0,1556,1622.0,26.0,26.0,0.0,,6.0,0.0,16.0,0.0,4.0,
328227,1,2020-01-13,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-6.0,0.0,1556,1528.0,-28.0,0.0,0.0,,,,,,,
328228,1,2020-01-14,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-6.0,0.0,1556,1545.0,-11.0,0.0,0.0,,,,,,,
328229,1,2020-01-15,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-9.0,0.0,1556,1533.0,-23.0,0.0,0.0,,,,,,,
328230,1,2020-01-16,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-8.0,0.0,1556,1550.0,-6.0,0.0,0.0,,,,,,,
328231,1,2020-01-17,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-8.0,0.0,1556,1548.0,-8.0,0.0,0.0,,,,,,,
328232,1,2020-01-18,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,28.0,28.0,1555,1644.0,49.0,49.0,0.0,,7.0,0.0,21.0,0.0,21.0,
328233,1,2020-01-19,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-4.0,0.0,1556,1601.0,5.0,5.0,0.0,,,,,,,
328234,1,2020-01-20,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,94.0,94.0,1556,1747.0,111.0,111.0,0.0,,43.0,0.0,17.0,0.0,51.0,
328235,1,2020-01-21,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,41.0,41.0,1556,1605.0,9.0,9.0,0.0,,,,,,,
328236,1,2020-01-22,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-13.0,0.0,1556,1520.0,-36.0,0.0,0.0,,,,,,,
328237,1,2020-01-23,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,69.0,69.0,1556,1713.0,77.0,77.0,0.0,,0.0,0.0,8.0,0.0,69.0,
328238,1,2020-01-24,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-3.0,0.0,1556,1542.0,-14.0,0.0,0.0,,,,,,,
328239,1,2020-01-25,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,29.0,29.0,1555,1605.0,10.0,10.0,0.0,,,,,,,
328240,1,2020-01-26,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-11.0,0.0,1556,1528.0,-28.0,0.0,0.0,,,,,,,
328241,1,2020-01-27,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,-8.0,0.0,1556,1519.0,-37.0,0.0,0.0,,,,,,,
328242,1,2020-01-28,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1518,0.0,0.0,1556,1557.0,1.0,1.0,0.0,,,,,,,
