"FL_DATE","OP_UNIQUE_CARRIER","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","CRS_DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-12-21,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","2005",24.00,24.00,"2158",15.00,15.00,0.00,0.00,0.00,0.00,0.00,15.00,
2017-12-21,"AS","JNU","Juneau, AK","SIT","Sitka, AK","2247",-6.00,0.00,"2312",-21.00,0.00,0.00,,,,,,
2017-12-21,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","0736",-11.00,0.00,"0909",-10.00,0.00,0.00,,,,,,
2017-12-21,"AS","SIT","Sitka, AK","JNU","Juneau, AK","0600",0.00,0.00,"0645",4.00,4.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","JNU","Juneau, AK","1030",-2.00,0.00,"1216",11.00,11.00,0.00,,,,,,
2017-12-21,"AS","JNU","Juneau, AK","SEA","Seattle, WA","1319",-1.00,0.00,"1620",-21.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1015",-7.00,0.00,"1415",-32.00,0.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0555",-5.00,0.00,"0849",-2.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1800",-3.00,0.00,"2211",-21.00,0.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0735",-3.00,0.00,"1053",29.00,29.00,0.00,0.00,0.00,29.00,0.00,0.00,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1620",-2.00,0.00,"2036",-11.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1405",-4.00,0.00,"1814",-16.00,0.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1100",-4.00,0.00,"1350",4.00,4.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1915",-10.00,0.00,"2311",-23.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0500",4.00,4.00,"0910",-22.00,0.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1405",-5.00,0.00,"1657",7.00,7.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0600",-3.00,0.00,"1011",-25.00,0.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1945",-8.00,0.00,"2227",-1.00,0.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2200",4.00,4.00,"0046",-2.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1240",281.00,281.00,"2121",252.00,252.00,0.00,0.00,0.00,0.00,0.00,252.00,
2017-12-21,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","2330",3.00,3.00,"0234",7.00,7.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","2150",0.00,0.00,"0153",-21.00,0.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1645",8.00,8.00,"1942",13.00,13.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0050",2.00,2.00,"0448",-27.00,0.00,0.00,,,,,,
2017-12-21,"AS","LAS","Las Vegas, NV","ANC","Anchorage, AK","2350",-3.00,0.00,"0433",8.00,8.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0802",92.00,92.00,"1336",62.00,62.00,0.00,0.00,0.00,0.00,0.00,62.00,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0645",-4.00,0.00,"1051",-30.00,0.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2125",16.00,16.00,"0032",16.00,16.00,0.00,0.00,0.00,0.00,0.00,16.00,
2017-12-21,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1945",10.00,10.00,"2309",32.00,32.00,0.00,0.00,0.00,22.00,0.00,10.00,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2315",-8.00,0.00,"0159",-2.00,0.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2355",81.00,81.00,"0348",67.00,67.00,0.00,0.00,0.00,0.00,0.00,67.00,
2017-12-21,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1345",29.00,29.00,"1709",35.00,35.00,0.00,0.00,0.00,6.00,0.00,29.00,
2017-12-21,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","1747",2.00,2.00,"2203",-30.00,0.00,0.00,,,,,,
2017-12-21,"AS","PDX","Portland, OR","ANC","Anchorage, AK","2010",21.00,21.00,"2338",34.00,34.00,0.00,5.00,0.00,13.00,0.00,16.00,
2017-12-21,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0615",-4.00,0.00,"1039",-21.00,0.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1855",22.00,22.00,"2208",30.00,30.00,0.00,22.00,0.00,8.00,0.00,0.00,
2017-12-21,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0126",14.00,14.00,"0558",-11.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","PDX","Portland, OR","2359",12.00,12.00,"0423",-13.00,0.00,0.00,,,,,,
2017-12-21,"AS","PDX","Portland, OR","ANC","Anchorage, AK","0835",302.00,302.00,"1633",302.00,302.00,0.00,1.00,0.00,0.00,0.00,301.00,
2017-12-21,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","2345",47.00,47.00,"0438",20.00,20.00,0.00,20.00,0.00,0.00,0.00,0.00,
2017-12-21,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","2125",4.00,4.00,"0037",11.00,11.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","PDX","Portland, OR","0030",-5.00,0.00,"0441",-26.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","ORD","Chicago, IL","2305",5.00,5.00,"0802",-33.00,0.00,0.00,,,,,,
2017-12-21,"AS","ORD","Chicago, IL","ANC","Anchorage, AK","0950",-9.00,0.00,"1327",-24.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","PDX","Portland, OR","1150",-1.00,0.00,"1548",-38.00,0.00,0.00,,,,,,
2017-12-21,"AS","PDX","Portland, OR","ANC","Anchorage, AK","2205",8.00,8.00,"0108",10.00,10.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0130",-9.00,0.00,"0522",-38.00,0.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1755",5.00,5.00,"2049",1.00,1.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","LAX","Los Angeles, CA","2315",-4.00,0.00,"0500",-36.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","OME","Nome, AK","1000",18.00,18.00,"1154",7.00,7.00,0.00,,,,,,
2017-12-21,"AS","OME","Nome, AK","ANC","Anchorage, AK","1242",39.00,39.00,"1446",33.00,33.00,0.00,0.00,0.00,0.00,33.00,0.00,
2017-12-21,"AS","OTZ","Kotzebue, AK","OME","Nome, AK","1856",11.00,11.00,"1954",17.00,17.00,0.00,0.00,0.00,6.00,11.00,0.00,
2017-12-21,"AS","ANC","Anchorage, AK","OTZ","Kotzebue, AK","1620",5.00,5.00,"1803",-5.00,0.00,0.00,,,,,,
2017-12-21,"AS","OME","Nome, AK","ANC","Anchorage, AK","2029",9.00,9.00,"2204",4.00,4.00,0.00,,,,,,
2017-12-21,"AS","OTZ","Kotzebue, AK","ANC","Anchorage, AK","0834",,,"",,,1.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","OTZ","Kotzebue, AK","0600",,,"",,,1.00,,,,,,
2017-12-21,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","0545",106.00,106.00,"0844",112.00,112.00,0.00,106.00,0.00,6.00,0.00,0.00,
2017-12-21,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1200",-4.00,0.00,"1607",-22.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","2309",-2.00,0.00,"2357",-16.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","PHX","Phoenix, AZ","1005",-5.00,0.00,"1721",-15.00,0.00,0.00,,,,,,
2017-12-21,"AS","PHX","Phoenix, AZ","ANC","Anchorage, AK","1840",-1.00,0.00,"2321",40.00,40.00,0.00,0.00,0.00,40.00,0.00,0.00,
2017-12-21,"AS","JNU","Juneau, AK","SEA","Seattle, WA","0515",1.00,1.00,"0843",4.00,4.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","2245",19.00,19.00,"0038",15.00,15.00,0.00,0.00,0.00,0.00,0.00,15.00,
2017-12-21,"AS","LAX","Los Angeles, CA","ANC","Anchorage, AK","2355",24.00,24.00,"0458",5.00,5.00,0.00,,,,,,
2017-12-21,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1210",-4.00,0.00,"1509",15.00,15.00,0.00,0.00,0.00,15.00,0.00,0.00,
2017-12-21,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1153",-11.00,0.00,"1247",-13.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","1455",37.00,37.00,"1627",29.00,29.00,0.00,29.00,0.00,0.00,0.00,0.00,
2017-12-21,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1700",11.00,11.00,"1816",10.00,10.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","FAI","Fairbanks, AK","0950",-5.00,0.00,"1043",-10.00,0.00,0.00,,,,,,
2017-12-21,"AS","ANC","Anchorage, AK","OGG","Kahului, HI","0820",37.00,37.00,"1419",41.00,41.00,0.00,37.00,0.00,4.00,0.00,0.00,
2017-12-21,"AS","ANC","Anchorage, AK","HNL","Honolulu, HI","1625",30.00,30.00,"2212",19.00,19.00,0.00,19.00,0.00,0.00,0.00,0.00,
2017-12-21,"AS","HNL","Honolulu, HI","ANC","Anchorage, AK","2345",0.00,0.00,"0642",-33.00,0.00,0.00,,,,,,
2017-12-21,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1531",13.00,13.00,"1830",13.00,13.00,0.00,,,,,,
2017-12-21,"DL","FAI","Fairbanks, AK","SEA","Seattle, WA","0100",-1.00,0.00,"0524",-36.00,0.00,0.00,,,,,,
2017-12-21,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","1535",19.00,19.00,"2003",-12.00,0.00,0.00,,,,,,
2017-12-21,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1150",20.00,20.00,"1516",39.00,39.00,0.00,9.00,0.00,19.00,0.00,11.00,
2017-12-21,"DL","SEA","Seattle, WA","FAI","Fairbanks, AK","1959",-1.00,0.00,"2257",-6.00,0.00,0.00,,,,,,
2017-12-21,"UA","ANC","Anchorage, AK","DEN","Denver, CO","0025",59.00,59.00,"0808",27.00,27.00,0.00,12.00,0.00,0.00,0.00,15.00,
2017-12-21,"UA","DEN","Denver, CO","ANC","Anchorage, AK","1118",29.00,29.00,"1556",52.00,52.00,0.00,0.00,29.00,23.00,0.00,0.00,
2017-12-21,"UA","ANC","Anchorage, AK","SFO","San Francisco, CA","1555",53.00,53.00,"2205",36.00,36.00,0.00,5.00,0.00,0.00,0.00,31.00,
2017-12-21,"UA","DEN","Denver, CO","ANC","Anchorage, AK","1900",35.00,35.00,"2344",56.00,56.00,0.00,24.00,0.00,21.00,0.00,11.00,
2017-12-21,"UA","SFO","San Francisco, CA","ANC","Anchorage, AK","1935",-4.00,0.00,"2338",4.00,4.00,0.00,,,,,,
2017-12-21,"UA","ORD","Chicago, IL","ANC","Anchorage, AK","1605",1.00,1.00,"1948",-6.00,0.00,0.00,,,,,,
2017-12-21,"UA","ANC","Anchorage, AK","ORD","Chicago, IL","2045",-4.00,0.00,"0535",-10.00,0.00,0.00,,,,,,
2017-12-21,"UA","ANC","Anchorage, AK","DEN","Denver, CO","2340",57.00,57.00,"0723",25.00,25.00,0.00,4.00,0.00,0.00,0.00,21.00,
2017-12-22,"UA","ANC","Anchorage, AK","DEN","Denver, CO","0025",7.00,7.00,"0713",-28.00,0.00,0.00,,,,,,
2017-12-22,"UA","DEN","Denver, CO","ANC","Anchorage, AK","1118",-4.00,0.00,"1459",-5.00,0.00,0.00,,,,,,
2017-12-22,"UA","ANC","Anchorage, AK","SFO","San Francisco, CA","1555",-11.00,0.00,"2119",-10.00,0.00,0.00,,,,,,
2017-12-22,"UA","DEN","Denver, CO","ANC","Anchorage, AK","1900",8.00,8.00,"2240",-8.00,0.00,0.00,,,,,,
2017-12-22,"UA","SFO","San Francisco, CA","ANC","Anchorage, AK","1935",-4.00,0.00,"2350",16.00,16.00,0.00,0.00,0.00,16.00,0.00,0.00,
2017-12-22,"UA","ORD","Chicago, IL","ANC","Anchorage, AK","1605",-5.00,0.00,"1921",-33.00,0.00,0.00,,,,,,
2017-12-22,"UA","ANC","Anchorage, AK","ORD","Chicago, IL","2045",-9.00,0.00,"0518",-27.00,0.00,0.00,,,,,,
2017-12-22,"UA","ANC","Anchorage, AK","DEN","Denver, CO","2340",7.00,7.00,"0640",-18.00,0.00,0.00,,,,,,
2017-12-22,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","0600",-8.00,0.00,"1012",-31.00,0.00,0.00,,,,,,
2017-12-22,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","2115",10.00,10.00,"2352",-14.00,0.00,0.00,,,,,,
2017-12-22,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","0055",-3.00,0.00,"0504",-26.00,0.00,0.00,,,,,,
2017-12-22,"DL","ANC","Anchorage, AK","MSP","Minneapolis, MN","2150",21.00,21.00,"0616",2.00,2.00,0.00,,,,,,
2017-12-22,"DL","MSP","Minneapolis, MN","ANC","Anchorage, AK","1730",17.00,17.00,"2025",-29.00,0.00,0.00,,,,,,
2017-12-22,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1531",37.00,37.00,"1834",17.00,17.00,0.00,0.00,0.00,0.00,0.00,17.00,
2017-12-22,"DL","FAI","Fairbanks, AK","SEA","Seattle, WA","0100",-10.00,0.00,"0455",-65.00,0.00,0.00,,,,,,
2017-12-22,"DL","ANC","Anchorage, AK","SEA","Seattle, WA","1535",25.00,25.00,"2025",10.00,10.00,0.00,,,,,,
2017-12-22,"DL","SEA","Seattle, WA","ANC","Anchorage, AK","1150",33.00,33.00,"1514",37.00,37.00,0.00,25.00,0.00,12.00,0.00,0.00,
2017-12-22,"DL","SEA","Seattle, WA","FAI","Fairbanks, AK","1959",1.00,1.00,"2241",-22.00,0.00,0.00,,,,,,
2017-12-22,"AS","ADQ","Kodiak, AK","ANC","Anchorage, AK","1655",,,"",,,1.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","BET","Bethel, AK","0605",,,"",,,1.00,,,,,,
2017-12-22,"AS","BET","Bethel, AK","ANC","Anchorage, AK","0810",,,"",,,1.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1015",,,"",,,1.00,,,,,,
2017-12-22,"AS","BET","Bethel, AK","ANC","Anchorage, AK","1225",,,"",,,1.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","BET","Bethel, AK","1849",12.00,12.00,"2021",12.00,12.00,0.00,,,,,,
2017-12-22,"AS","BET","Bethel, AK","ANC","Anchorage, AK","2052",55.00,55.00,"2258",59.00,59.00,0.00,0.00,0.00,4.00,55.00,0.00,
2017-12-22,"AS","ANC","Anchorage, AK","ADQ","Kodiak, AK","0605",,,"",,,1.00,,,,,,
2017-12-22,"AS","ADQ","Kodiak, AK","ANC","Anchorage, AK","0750",,,"",,,1.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","ADQ","Kodiak, AK","1508",,,"",,,1.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","1447",-3.00,0.00,"1619",-11.00,0.00,0.00,,,,,,
2017-12-22,"AS","BRW","Barrow, AK","ANC","Anchorage, AK","1909",3.00,3.00,"2110",12.00,12.00,0.00,,,,,,
2017-12-22,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1725",-22.00,0.00,"1800",-13.00,0.00,0.00,,,,,,
2017-12-22,"AS","FAI","Fairbanks, AK","ANC","Anchorage, AK","1413",-7.00,0.00,"1508",-6.00,0.00,0.00,,,,,,
2017-12-22,"AS","SCC","Deadhorse, AK","BRW","Barrow, AK","1010",-22.00,0.00,"1043",-13.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","SCC","Deadhorse, AK","0732",-11.00,0.00,"0904",-11.00,0.00,0.00,,,,,,
2017-12-22,"AS","BRW","Barrow, AK","FAI","Fairbanks, AK","1154",-8.00,0.00,"1308",-9.00,0.00,0.00,,,,,,
2017-12-22,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","0953",-5.00,0.00,"1237",-8.00,0.00,0.00,,,,,,
2017-12-22,"AS","JNU","Juneau, AK","KTN","Ketchikan, AK","0750",1.00,1.00,"0856",1.00,1.00,0.00,,,,,,
2017-12-22,"AS","JNU","Juneau, AK","YAK","Yakutat, AK","0958",-13.00,0.00,"1038",-21.00,0.00,0.00,,,,,,
2017-12-22,"AS","CDV","Cordova, AK","ANC","Anchorage, AK","1324",-25.00,0.00,"1343",-29.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","JNU","Juneau, AK","0729",-11.00,0.00,"0912",8.00,8.00,0.00,,,,,,
2017-12-22,"AS","YAK","Yakutat, AK","CDV","Cordova, AK","1144",-37.00,0.00,"1208",-29.00,0.00,0.00,,,,,,
2017-12-22,"AS","JNU","Juneau, AK","SIT","Sitka, AK","1023",-8.00,0.00,"1055",-14.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","0741",2.00,2.00,"0925",6.00,6.00,0.00,,,,,,
2017-12-22,"AS","SIT","Sitka, AK","KTN","Ketchikan, AK","1200",-1.00,0.00,"1249",1.00,1.00,0.00,,,,,,
2017-12-22,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","1351",-14.00,0.00,"1634",-9.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","1105",44.00,44.00,"1324",41.00,41.00,0.00,41.00,0.00,0.00,0.00,0.00,
2017-12-22,"AS","KTN","Ketchikan, AK","SEA","Seattle, WA","1744",7.00,7.00,"2038",2.00,2.00,0.00,,,,,,
2017-12-22,"AS","WRG","Wrangell, AK","KTN","Ketchikan, AK","1623",20.00,20.00,"1712",17.00,17.00,0.00,0.00,0.00,0.00,0.00,17.00,
2017-12-22,"AS","JNU","Juneau, AK","PSG","Petersburg, AK","1332",44.00,44.00,"1456",39.00,39.00,0.00,0.00,0.00,0.00,0.00,39.00,
2017-12-22,"AS","PSG","Petersburg, AK","WRG","Wrangell, AK","1514",31.00,31.00,"1604",26.00,26.00,0.00,0.00,0.00,0.00,0.00,26.00,
2017-12-22,"AS","KTN","Ketchikan, AK","WRG","Wrangell, AK","0925",-2.00,0.00,"1011",0.00,0.00,0.00,,,,,,
2017-12-22,"AS","WRG","Wrangell, AK","PSG","Petersburg, AK","1056",-6.00,0.00,"1114",-5.00,0.00,0.00,,,,,,
2017-12-22,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","1344",-8.00,0.00,"1522",-5.00,0.00,0.00,,,,,,
2017-12-22,"AS","PSG","Petersburg, AK","JNU","Juneau, AK","1204",-16.00,0.00,"1230",-19.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","0739",-9.00,0.00,"0832",-10.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","CDV","Cordova, AK","1524",31.00,31.00,"1643",29.00,29.00,0.00,0.00,0.00,0.00,0.00,29.00,
2017-12-22,"AS","CDV","Cordova, AK","YAK","Yakutat, AK","1704",17.00,17.00,"1808",14.00,14.00,0.00,,,,,,
2017-12-22,"AS","JNU","Juneau, AK","SEA","Seattle, WA","2020",8.00,8.00,"2334",-10.00,0.00,0.00,,,,,,
2017-12-22,"AS","YAK","Yakutat, AK","JNU","Juneau, AK","1842",4.00,4.00,"1933",4.00,4.00,0.00,,,,,,
2017-12-22,"AS","SIT","Sitka, AK","JNU","Juneau, AK","1907",0.00,0.00,"1942",-8.00,0.00,0.00,,,,,,
2017-12-22,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","2050",-11.00,0.00,"2206",-23.00,0.00,0.00,,,,,,
2017-12-22,"AS","KTN","Ketchikan, AK","SIT","Sitka, AK","1720",13.00,13.00,"1829",7.00,7.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","1530",10.00,10.00,"1647",17.00,17.00,0.00,0.00,0.00,7.00,0.00,10.00,
2017-12-22,"AS","SEA","Seattle, WA","KTN","Ketchikan, AK","1915",-1.00,0.00,"2026",10.00,10.00,0.00,,,,,,
2017-12-22,"AS","KTN","Ketchikan, AK","JNU","Juneau, AK","2115",-8.00,0.00,"2159",-18.00,0.00,0.00,,,,,,
2017-12-22,"AS","JNU","Juneau, AK","SIT","Sitka, AK","2247",8.00,8.00,"2327",-6.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","JNU","Juneau, AK","2005",0.00,0.00,"2136",-7.00,0.00,0.00,,,,,,
2017-12-22,"AS","SIT","Sitka, AK","JNU","Juneau, AK","0600",-11.00,0.00,"0635",-6.00,0.00,0.00,,,,,,
2017-12-22,"AS","JNU","Juneau, AK","ANC","Anchorage, AK","0736",-10.00,0.00,"0904",-15.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","JNU","Juneau, AK","1030",-4.00,0.00,"1239",34.00,34.00,0.00,0.00,0.00,34.00,0.00,0.00,
2017-12-22,"AS","JNU","Juneau, AK","SEA","Seattle, WA","1319",27.00,27.00,"1716",35.00,35.00,0.00,12.00,0.00,8.00,0.00,15.00,
2017-12-22,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1015",-12.00,0.00,"1435",-12.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0555",-5.00,0.00,"0825",-26.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1800",1.00,1.00,"2224",-8.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","0735",-1.00,0.00,"1019",-5.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1620",-7.00,0.00,"2036",-11.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2300",-3.00,0.00,"0130",-18.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1405",-2.00,0.00,"1819",-11.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1100",2.00,2.00,"1359",13.00,13.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0500",-8.00,0.00,"0922",-10.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1405",38.00,38.00,"1710",20.00,20.00,0.00,0.00,0.00,0.00,0.00,20.00,
2017-12-22,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0600",0.00,0.00,"1013",-23.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1945",13.00,13.00,"2227",-1.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2200",-2.00,0.00,"0030",-18.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","1240",-7.00,0.00,"1645",-24.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","2330",7.00,7.00,"0216",-11.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","2150",-7.00,0.00,"0151",-25.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1645",10.00,10.00,"1927",-2.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0050",-3.00,0.00,"0458",-17.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","2355",9.00,9.00,"0415",-5.00,0.00,0.00,,,,,,
2017-12-22,"AS","LAS","Las Vegas, NV","ANC","Anchorage, AK","2350",-10.00,0.00,"0414",-11.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","SEA","Seattle, WA","0802",-4.00,0.00,"1215",-19.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2125",18.00,18.00,"0024",8.00,8.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1945",-4.00,0.00,"2223",-14.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2315",44.00,44.00,"0232",31.00,31.00,0.00,0.00,0.00,0.00,0.00,31.00,
2017-12-22,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","2355",43.00,43.00,"0313",32.00,32.00,0.00,32.00,0.00,0.00,0.00,0.00,
2017-12-22,"AS","SEA","Seattle, WA","FAI","Fairbanks, AK","1345",18.00,18.00,"1656",22.00,22.00,0.00,18.00,0.00,4.00,0.00,0.00,
2017-12-22,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","1747",2.00,2.00,"2211",-22.00,0.00,0.00,,,,,,
2017-12-22,"AS","PDX","Portland, OR","ANC","Anchorage, AK","2010",-1.00,0.00,"2313",9.00,9.00,0.00,,,,,,
2017-12-22,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0615",-9.00,0.00,"1037",-23.00,0.00,0.00,,,,,,
2017-12-22,"AS","SEA","Seattle, WA","ANC","Anchorage, AK","1855",-1.00,0.00,"2137",-1.00,0.00,0.00,,,,,,
2017-12-22,"AS","FAI","Fairbanks, AK","SEA","Seattle, WA","0126",4.00,4.00,"0600",-9.00,0.00,0.00,,,,,,
2017-12-22,"AS","ANC","Anchorage, AK","PDX","Portland, OR","2359",-6.00,0.00,"0416",-20.00,0.00,0.00,,,,,,
2017-12-22,"AS","PDX","Portland, OR","ANC","Anchorage, AK","0835",14.00,14.00,"1138",7.00,7.00,0.00,,,,,,
